"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"100457-738","","Школа имени Зои и Александра Космодемьянских","","55.8201","37.507287","","","0","","","0","",""
"100457-9422","","Ракитки","","55.538156","37.395724","","","0","","","0","",""
"100457-1009738","","Новое Бутово","","55.522585","37.516261","","","0","","","0","",""
"100457-739","","Школа имени Зои и Александра Космодемьянских","","55.81989","37.506919","","","0","","","0","",""
"100457-351","","Бутырская улица, 62","","55.803396","37.583234","","","0","","","0","",""
"100457-740","","Больница № 67","","55.772161","37.464693","","","0","","","0","",""
"100457-353","","Улица Всеволода Вишневского","","55.813369","37.578091","","","0","","","0","",""
"100457-741","","Шлюз № 9","","55.768703","37.471086","","","0","","","0","",""
"100457-354","","Отделение связи № 434","","55.822141","37.573394","","","0","","","0","",""
"100457-743","","Карамышевская наб., 10","","55.769602","37.483603","","","0","","","0","",""
"100457-748","","Карамышевская наб., 10","","55.769718","37.482779","","","0","","","0","",""
"100457-358","","7-й автобусный парк","","55.850308","37.565907","","","0","","","0","",""
"100457-750","","Шлюз № 9","","55.768992","37.472852","","","0","","","0","",""
"100457-368","","Лианозовский электромеханический завод","","55.891394","37.543508","","","0","","","0","",""
"100457-369","","Дмитровское шоссе, 29","","55.829452","37.573165","","","0","","","0","",""
"100457-1813","","Улица Вешних Вод","","55.859467","37.690412","","","0","","","0","",""
"100457-755","","Водная станция «Труд»","","55.780072","37.443326","","","0","","","0","",""
"100457-16688","","Солнечная улица","","55.469506","37.291483","","","0","","","0","",""
"100457-16689","","Солнечная улица","","55.469137","37.291126","","","0","","","0","",""
"100457-729","","Пр. Черепановых","","55.839807","37.524627","","","0","","","0","",""
"100457-732","","Университет связи и информатики","","55.786052","37.483155","","","0","","","0","",""
"100457-733","","Университет связи и информатики","","55.785623","37.482136","","","0","","","0","",""
"100457-761","","Берег Москвы-реки","","55.78922","37.414375","","","0","","","0","",""
"100457-737","","Покровское-Глебово","","55.814753","37.469273","","","0","","","0","",""
"100457-765","","Водная станция «Труд»","","55.779912","37.443176","","","0","","","0","",""
"100457-799","","Метро «Улица 1905 года»","","55.763266","37.559639","","","0","","","0","",""
"100457-5835","","Новозаводская ул.","","55.752823","37.494612","","","0","","","0","",""
"100457-815","","МЦК Стрешнево","","55.811594","37.490837","","","0","","","0","",""
"100457-768","","Метро «Народное Ополчение»","","55.775363","37.484932","","","0","","","0","",""
"100457-816","","Улица Константина Царёва, 12","","55.812625","37.492929","","","0","","","0","",""
"100457-817","","Ул. Константина Царева","","55.81381","37.496773","","","0","","","0","",""
"100457-5770","","Перовское шоссе","","55.733622","37.73599","","","0","","","0","",""
"100457-773","","Мост Победы","","55.814498","37.500536","","","0","","","0","",""
"100457-818","","Мост Победы","","55.814325","37.500251","","","0","","","0","",""
"100457-774","","Ул. Константина Царева","","55.813984","37.497266","","","0","","","0","",""
"100457-635","","Петровско-Разумовская ал.","","55.79601","37.558852","","","0","","","0","",""
"100457-775","","Улица Константина Царёва, 12","","55.812987","37.493546","","","0","","","0","",""
"100457-636","","Планетная ул.","","55.797716","37.5542","","","0","","","0","",""
"100457-776","","МЦК Стрешнево","","55.811524","37.490546","","","0","","","0","",""
"100457-637","","Ул. Верхн. Масловка","","55.799423","37.558039","","","0","","","0","",""
"100457-638","","Поликлиника","","55.801239","37.56383","","","0","","","0","",""
"100457-979","","Кинотеатр «Юность»","","55.795379","37.496886","","","0","","","0","",""
"100457-625","","Поликлиника","","55.801051","37.562722","","","0","","","0","",""
"100457-626","","Ул. Верхн. Масловка","","55.799113","37.556569","","","0","","","0","",""
"100457-977","","Ул. Марш. Конева","","55.795672","37.488985","","","0","","","0","",""
"100457-980","","Ул. Левитана","","55.800228","37.505344","","","0","","","0","",""
"100457-981","","Ул. Алабяна","","55.802027","37.507894","","","0","","","0","",""
"100457-983","","Ул. Усиевича","","55.80413","37.535047","","","0","","","0","",""
"100457-859","","Улица Кулакова","","55.800038","37.392547","","","0","","","0","",""
"100457-860","","Прибрежный проезд","","55.869467","37.459021","","","0","","","0","",""
"100457-861","","Канал им. Москвы","","55.867585","37.461361","","","0","","","0","",""
"100457-862","","Северный речной порт","","55.85549","37.469682","","","0","","","0","",""
"100457-863","","Северный речной вокзал","","55.851887","37.472183","","","0","","","0","",""
"100457-864","","Флотская ул.","","55.849735","37.473612","","","0","","","0","",""
"100457-865","","Пулковская улица","","55.843892","37.47772","","","0","","","0","",""
"100457-869","","Метро «Войковская»","","55.820385","37.496381","","","0","","","0","",""
"100457-870","","Улица Зои и Александра Космодемьянских","","55.818376","37.498046","","","0","","","0","",""
"100457-871","","Гидропроект","","55.808301","37.50615","","","0","","","0","",""
"100457-872","","Метро «Сокол»","","55.804585","37.514761","","","0","","","0","",""
"100457-873","","Пл. Марины Расковой","","55.80312","37.518073","","","0","","","0","",""
"100457-874","","Новопесчаная ул.","","55.800754","37.516066","","","0","","","0","",""
"100457-875","","Парк героев Первой мировой войны","","55.798377","37.513988","","","0","","","0","",""
"100457-876","","2-я Песчаная ул.","","55.795761","37.512074","","","0","","","0","",""
"100457-3499","","Метро «Калужская» (северный вход)","","55.656642","37.540346","","","0","","","0","",""
"100457-867","","Выборгская улица","","55.831878","37.486813","","","0","","","0","",""
"100457-879","","Улица Демьяна Бедного","","55.775684","37.491778","","","0","","","0","",""
"100457-4440","","МЦД Новогиреево","","55.74493","37.813153","","","0","","","0","",""
"100457-7037","","Метро «Новокосино»","","55.744614","37.863508","","","0","","","0","",""
"100457-1002160","","Торговый центр","","55.791004","37.390604","","","0","","","0","",""
"100457-886","","Минусинская улица","","55.874942","37.689099","","","0","","","0","",""
"100457-887","","Янтарный пр.","","55.87255","37.692245","","","0","","","0","",""
"100457-868","","Парк «Покровское-Стрешнево»","","55.829385","37.488852","","","0","","","0","",""
"100457-888","","Библиотека","","55.870886","37.689699","","","0","","","0","",""
"100457-889","","Шушенская ул.","","55.868597","37.686199","","","0","","","0","",""
"100457-890","","Улица Рудневой","","55.863829","37.678801","","","0","","","0","",""
"100457-891","","Радужная ул., 9","","55.860022","37.665103","","","0","","","0","",""
"100457-892","","Радужная улица","","55.859176","37.6603","","","0","","","0","",""
"100457-894","","Снежная улица","","55.846618","37.643687","","","0","","","0","",""
"100457-895","","Проезд Серебрякова, 14","","55.847435","37.656539","","","0","","","0","",""
"100457-896","","Уржумская улица","","55.851506","37.657912","","","0","","","0","",""
"100457-897","","Радужная ул.","","55.859633","37.661797","","","0","","","0","",""
"100457-898","","Радужная улица, 9","","55.860067","37.667377","","","0","","","0","",""
"100457-899","","Бабушкинский парк","","55.865972","37.682528","","","0","","","0","",""
"100457-900","","Шушенская улица","","55.869025","37.687276","","","0","","","0","",""
"100457-901","","Библиотека","","55.870933","37.690187","","","0","","","0","",""
"100457-902","","Янтарный пр.","","55.873293","37.692966","","","0","","","0","",""
"100457-903","","Минусинская улица","","55.876018","37.690099","","","0","","","0","",""
"100457-905","","Ул. Малыгина, 1","","55.876488","37.702325","","","0","","","0","",""
"100457-906","","Колледж современных технологий","","55.87846","37.707504","","","0","","","0","",""
"100457-908","","Ул. Героев Панфиловцев","","55.857517","37.419974","","","0","","","0","",""
"100457-909","","Управа района Северное Тушино","","55.855934","37.420519","","","0","","","0","",""
